
--- 🚀 新扫描启动: 08-25 17:53 ---
[18:05:35] 885910 拼多多概念 | 日K[➖ 0] | 周K[➖ 74.0] | 月K[➖ 0]
[18:05:39] 885376 苹果概念 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:05:43] 885555 PM2.5 | 日K[➖ 0] | 周K[➖ 58.4] | 月K[➖ 0]
[18:05:44] 886026 POE胶膜 | 日K[➖ 0] | 周K[➖ 76.4] | 月K[➖ 0]
[18:05:46] 885690 PPP概念 | 日K[➖ 0] | 周K[➖ 78.8] | 月K[➖ 0]
[18:05:47] 885902 汽车拆解概念 | 日K[➖ 0] | 周K[➖ 27.6] | 月K[➖ 0]
[18:05:52] 885545 汽车电子 | 日K[➖ 0] | 周K[➖ 46.8] | 月K[➖ 0]
[18:05:56] 885999 汽车热管理 | 日K[➖ 0] | 周K[➖ 70.4] | 月K[➖ 0]
[18:05:57] 885945 汽车芯片 | 日K[➖ 10.4] | 周K[➖ 0] | 月K[➖ 0]
[18:05:58] 885570 期货概念 | 日K[➖ 33.6] | 周K[➖ 26.4] | 月K[➖ 0.8]
[18:06:00] 885852 青蒿素 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:06:05] 885823 氢能源 | 日K[➖ 0] | 周K[➖ 61.2] | 月K[➖ 0]
[18:06:08] 885508 禽流感 | 日K[➖ 0] | 周K[➖ 22.8] | 月K[➖ 0]
[18:06:12] 885757 区块链 | 日K[➖ 0] | 周K[➖ 49.2] | 月K[➖ 0]
[18:06:14] 885775 燃料电池 | 日K[➖ 0] | 周K[➖ 56.8] | 月K[➖ 0]
[18:06:18] 885728 人工智能 | 日K[➖ 0] | 周K[➖ 51.6] | 月K[➖ 0]
[18:06:25] 885839 人造肉 | 日K[➖ 0] | 周K[➖ 34.0] | 月K[➖ 0]
[18:06:27] 885759 人脸识别 | 日K[➖ 0] | 周K[➖ 72.4] | 月K[➖ 0]
[18:06:30] 885338 融资融券 | 日K[➖ 0] | 周K[➖ 45.6] | 月K[➖ 0]
[18:06:30] 885809 柔性屏(折叠屏) | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:06:36] 885948 柔性直流输电 | 日K[➖ 0] | 周K[➖ 53.2] | 月K[➖ 0]
[18:06:37] 885462 乳业 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 31.6]
[18:06:39] 885792 赛马概念 | 日K[➖ 0] | 周K[➖ 81.2] | 月K[➖ 0]
[18:06:43] 885472 上海自贸区 | 日K[➖ 0] | 周K[➖ 65.6] | 月K[➖ 0]
[18:06:43] 885493 上海国企改革 | 日K[➖ 28.0] | 周K[➖ 77.2] | 月K[🔥 0]
[18:06:48] 886078 商业航天 | 日K[➖ 0] | 周K[➖ 15.2] | 月K[➖ 0]
[18:06:49] 885694 深股通 | 日K[➖ 0] | 周K[➖ 40.4] | 月K[➖ 0]
[18:06:51] 885845 生物疫苗 | 日K[➖ 0] | 周K[➖ 1.6] | 月K[➖ 33.6]
[18:06:55] 885697 深圳国企改革 | 日K[➖ 0] | 周K[➖ 68.8] | 月K[➖ 0]
[18:06:55] 886005 生物质能发电 | 日K[➖ 0] | 周K[➖ 80.4] | 月K[🔥 0]
[18:07:01] 886036 时空大数据 | 日K[➖ 0] | 周K[➖ 31.2] | 月K[➖ 0]
[18:07:02] 885781 石墨电极 | 日K[➖ 4.0] | 周K[➖ 90.8] | 月K[🔥 0]
[18:07:03] 885355 石墨烯 | 日K[➖ 0] | 周K[➖ 67.6] | 月K[➖ 0]
[18:07:08] 885406 食品安全 | 日K[➖ 0] | 周K[➖ 51.2] | 月K[➖ 0]
[18:07:08] 885457 手机游戏 | 日K[➖ 26.4] | 周K[➖ 85.6] | 月K[➖ 0]
[18:07:13] 885572 水利 | 日K[➖ 0] | 周K[➖ 66.0] | 月K[➖ 0]
[18:07:14] 885782 水泥概念 | 日K[➖ 0] | 周K[➖ 81.6] | 月K[🔥 16.4]
[18:07:16] 885942 数据安全 | 日K[➖ 0] | 周K[➖ 52.4] | 月K[➖ 0]
[18:07:20] 886023 数据确权 | 日K[➖ 26.8] | 周K[➖ 36.0] | 月K[➖ 0]
[18:07:20] 886041 数据要素 | 日K[➖ 0] | 周K[➖ 85.2] | 月K[➖ 0]
[18:07:26] 885887 数据中心(AIDC) | 日K[➖ 0] | 周K[➖ 48.4] | 月K[➖ 0]
[18:07:27] 885866 数字货币 | 日K[➖ 28.8] | 周K[➖ 77.2] | 月K[➖ 0]
[18:07:28] 885976 数字经济 | 日K[➖ 0] | 周K[➖ 58.0] | 月K[➖ 0]
[18:07:32] 885820 数字孪生 | 日K[➖ 0] | 周K[➖ 43.2] | 月K[➖ 0]
[18:07:34] 886034 数字水印 | 日K[➖ 0] | 周K[➖ 36.0] | 月K[➖ 0]
[18:07:39] 885842 数字乡村 | 日K[➖ 0] | 周K[➖ 56.8] | 月K[➖ 0]
[18:07:40] 886068 AI视频 | 日K[➖ 0] | 周K[➖ 31.2] | 月K[➖ 28.8]
[18:07:42] 885699 ST板块 | 日K[➖ 0] | 周K[➖ 81.6] | 月K[➖ 0]
[18:07:45] 886050 算力租赁 | 日K[➖ 0] | 周K[➖ 18.0] | 月K[➖ 0]
[18:07:47] 885652 钛白粉概念 | 日K[➖ 6.0] | 周K[➖ 18.4] | 月K[➖ 0]
[18:07:51] 886043 太赫兹 | 日K[➖ 0] | 周K[➖ 46.4] | 月K[➖ 0]
[18:07:52] 885986 碳交易 | 日K[➖ 2.4] | 周K[➖ 77.2] | 月K[➖ 0]
[18:07:54] 885650 碳纤维 | 日K[➖ 1.6] | 周K[➖ 66.8] | 月K[➖ 0]
[18:07:58] 885919 碳中和 | 日K[➖ 0] | 周K[➖ 68.4] | 月K[➖ 0]
[18:07:59] 885428 特钢概念 | 日K[➖ 0] | 周K[➖ 85.2] | 月K[🔥 25.2]
[18:08:04] 885425 特高压 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:08:05] 885779 腾讯概念 | 日K[➖ 0] | 周K[➖ 30.4] | 月K[➖ 0]
[18:08:07] 885750 特色小镇 | 日K[➖ 0] | 周K[➖ 72.0] | 月K[➖ 3.6]
[18:08:10] 885467 特斯拉概念 | 日K[➖ 0] | 周K[➖ 62.0] | 月K[➖ 0]
[18:08:11] 885487 天津自贸区 | 日K[➖ 0] | 周K[➖ 47.6] | 月K[➖ 9.2]
[18:08:17] 885430 天然气 | 日K[➖ 0] | 周K[➖ 83.6] | 月K[➖ 0]
[18:08:17] 885615 体育产业 | 日K[➖ 0] | 周K[➖ 70.8] | 月K[➖ 0]
[18:08:19] 885973 金属铜 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:08:23] 886075 同花顺出海50 | 日K[➖ 0] | 周K[➖ 42.4] | 月K[➖ 0]
[18:08:24] 885916 同花顺漂亮100 | 日K[➖ 1.2] | 周K[➖ 40.0] | 月K[➖ 0]
[18:08:29] 886045 同花顺中特估100 | 日K[➖ 0] | 周K[➖ 38.4] | 月K[➖ 0]
[18:08:30] 886073 铜缆高速连接 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:08:31] 885988 统一大市场 | 日K[➖ 0] | 周K[➖ 17.6] | 月K[➖ 0]
[18:08:35] 886007 TOPCON电池 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:08:36] 885439 土地流转 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 38.0]
[18:08:41] 885968 托育服务 | 日K[➖ 0] | 周K[➖ 74.8] | 月K[➖ 4.4]
[18:08:42] 885962 土壤修复 | 日K[➖ 0] | 周K[➖ 75.6] | 月K[➖ 0]
[18:08:44] 885876 网红经济 | 日K[➖ 30.8] | 周K[➖ 76.0] | 月K[➖ 0]
[18:08:47] 885603 网络游戏 | 日K[➖ 19.2] | 周K[➖ 39.6] | 月K[➖ 0]
[18:08:48] 885753 网约车 | 日K[➖ 0] | 周K[➖ 79.2] | 月K[➖ 0]
[18:08:53] 885925 MCU芯片 | 日K[➖ 10.8] | 周K[➖ 26.0] | 月K[➖ 0]
[18:08:54] 885574 卫星导航 | 日K[➖ 0.8] | 周K[➖ 48.0] | 月K[➖ 0]
[18:08:56] 885418 文化传媒概念 | 日K[➖ 0] | 周K[➖ 52.0] | 月K[➖ 0]
[18:08:59] 885940 WiFi 6 | 日K[➖ 0] | 周K[➖ 12.8] | 月K[➖ 0]
[18:09:00] 885312 物联网 | 日K[➖ 0] | 周K[➖ 54.0] | 月K[➖ 0]
[18:09:06] 885564 无人机 | 日K[➖ 0] | 周K[➖ 52.0] | 月K[➖ 0]
[18:09:07] 885736 无人驾驶 | 日K[➖ 0] | 周K[➖ 40.8] | 月K[➖ 0]
[18:09:08] 885768 无人零售 | 日K[➖ 0] | 周K[➖ 86.0] | 月K[➖ 0]
[18:09:12] 885412 污水处理 | 日K[➖ 0] | 周K[➖ 74.4] | 月K[➖ 0]
[18:09:13] 885774 无线充电 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:09:18] 885868 无线耳机 | 日K[➖ 2.4] | 周K[➖ 48.8] | 月K[➖ 0]
[18:09:19] 885915 物业管理 | 日K[➖ 0] | 周K[➖ 70.0] | 月K[➖ 24.4]
[18:09:21] 885744 雄安新区 | 日K[➖ 0] | 周K[➖ 62.8] | 月K[➖ 0]
[18:09:24] 885705 乡村振兴 | 日K[➖ 0] | 周K[➖ 74.8] | 月K[➖ 0]
[18:09:25] 886009 先进封装 | 日K[➖ 4.8] | 周K[➖ 0] | 月K[➖ 0]
[18:09:30] 885882 消毒剂 | 日K[➖ 0] | 周K[➖ 67.2] | 月K[➖ 0]
[18:09:31] 885800 消费电子概念 | 日K[➖ 0] | 周K[➖ 47.2] | 月K[➖ 0]
[18:09:33] 885552 小金属概念 | 日K[➖ 0] | 周K[➖ 69.2] | 月K[➖ 0]
[18:09:37] 885785 小米概念 | 日K[➖ 0] | 周K[➖ 38.0] | 月K[➖ 0]
[18:09:37] 886064 小米汽车 | 日K[➖ 0] | 周K[➖ 68.8] | 月K[➖ 0]
[18:09:44] 886013 信创 | 日K[➖ 0] | 周K[➖ 69.2] | 月K[➖ 0]
[18:09:45] 886055 星闪概念 | 日K[➖ 0] | 周K[➖ 30.0] | 月K[➖ 0]
[18:09:49] 885598 新股与次新股 | 日K[🔥 46.4] | 周K[➖ 62.4] | 月K[🔥 32.0]
[18:09:50] 885345 新疆振兴 | 日K[➖ 0] | 周K[➖ 77.2] | 月K[➖ 0]
[18:09:53] 885431 新能源汽车 | 日K[➖ 0] | 周K[➖ 58.0] | 月K[➖ 0]
[18:09:56] 885756 芯片概念 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:09:58] 885814 信托概念 | 日K[➖ 0] | 周K[➖ 34.4] | 月K[➖ 0]
[18:10:02] 885459 网络安全 | 日K[➖ 0] | 周K[➖ 66.0] | 月K[➖ 0]
[18:10:02] 885991 新型城镇化 | 日K[➖ 0] | 周K[➖ 76.8] | 月K[➖ 0]
[18:10:05] 886057 新型工业化 | 日K[➖ 0] | 周K[➖ 61.2] | 月K[➖ 0]
[18:10:11] 885343 稀土永磁 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:10:14] 886028 血氧仪 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:10:15] 886004 虚拟电厂 | 日K[➖ 0] | 周K[➖ 75.2] | 月K[➖ 0]
[18:10:17] 885950 虚拟数字人 | 日K[➖ 18.0] | 周K[➖ 38.8] | 月K[➖ 0]
[18:10:24] 885709 虚拟现实 | 日K[➖ 0] | 周K[➖ 46.4] | 月K[➖ 0]
[18:10:26] 885851 烟草 | 日K[➖ 0] | 周K[➖ 71.6] | 月K[➖ 0]
[18:10:27] 885808 养鸡 | 日K[➖ 0] | 周K[➖ 4.0] | 月K[➖ 36.0]
[18:10:30] 885522 养老概念 | 日K[➖ 0] | 周K[➖ 68.0] | 月K[➖ 0]
[18:10:36] 885595 央企国企改革 | 日K[➖ 0] | 周K[➖ 60.8] | 月K[🔥 0]
[18:10:39] 885922 盐湖提锂 | 日K[➖ 0] | 周K[➖ 36.0] | 月K[➖ 0]
[18:10:40] 885838 眼科医疗 | 日K[➖ 0] | 周K[➖ 13.6] | 月K[➖ 0]
[18:10:42] 886044 液冷服务器 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:10:48] 885333 移动支付 | 日K[➖ 0] | 周K[➖ 72.8] | 月K[➖ 0]
[18:10:51] 885913 医美概念 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:10:51] 886048 英伟达概念 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:10:52] 886000 一体化压铸 | 日K[➖ 0] | 周K[➖ 71.2] | 月K[➖ 0]
[18:10:55] 885539 医疗器械概念 | 日K[➖ 0] | 周K[➖ 49.6] | 月K[➖ 0]
[18:11:01] 885912 有机硅概念 | 日K[➖ 0] | 周K[➖ 7.6] | 月K[➖ 0]
[18:11:03] 885952 幽门螺杆菌概念 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:11:03] 885934 元宇宙 | 日K[➖ 0] | 周K[➖ 44.0] | 月K[➖ 0]
[18:11:04] 885521 粤港澳大湾区 | 日K[➖ 0] | 周K[➖ 58.4] | 月K[➖ 0]
[18:11:07] 885811 玉米 | 日K[➖ 0] | 周K[➖ 5.2] | 月K[➖ 30.0]
[18:11:13] 885881 云办公 | 日K[➖ 0] | 周K[➖ 23.2] | 月K[➖ 0]
[18:11:16] 885362 云计算 | 日K[➖ 0] | 周K[➖ 24.0] | 月K[➖ 0]
[18:11:16] 885874 云游戏 | 日K[➖ 0] | 周K[➖ 20.8] | 月K[🔥 0]
[18:11:17] 885772 语音技术 | 日K[➖ 0] | 周K[➖ 74.0] | 月K[➖ 0]
[18:11:20] 885951 预制菜 | 日K[➖ 0] | 周K[➖ 2.8] | 月K[➖ 36.0]
[18:11:27] 885661 医药电商 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 14.8]
[18:11:29] 885860 中船系 | 日K[➖ 4.8] | 周K[➖ 0] | 月K[➖ 0]
[18:11:30] 885480 在线教育 | 日K[➖ 0] | 周K[➖ 84.0] | 月K[➖ 0]
[18:11:30] 885740 化债概念(AMC概念) | 日K[➖ 0] | 周K[➖ 66.4] | 月K[➖ 0]
[18:11:40] 885963 智慧灯杆 | 日K[➖ 0] | 周K[➖ 73.6] | 月K[➖ 0]
[18:11:42] 885956 智慧政务 | 日K[➖ 0] | 周K[➖ 51.2] | 月K[➖ 0]
[18:11:42] 885311 智能电网 | 日K[➖ 0] | 周K[➖ 58.4] | 月K[➖ 0]
[18:11:43] 885454 智能穿戴 | 日K[➖ 0] | 周K[➖ 41.6] | 月K[➖ 0]
[18:11:54] 885770 智能物流 | 日K[➖ 0] | 周K[➖ 68.4] | 月K[➖ 0]
[18:11:55] 885402 智能医疗 | 日K[➖ 0] | 周K[➖ 32.8] | 月K[➖ 0]
[18:11:57] 885771 智能音箱 | 日K[➖ 0] | 周K[➖ 4.8] | 月K[➖ 0]
[18:11:57] 886059 智能座舱 | 日K[➖ 0] | 周K[➖ 4.8] | 月K[➖ 0]
[18:12:07] 885791 知识产权保护 | 日K[➖ 0] | 周K[➖ 81.2] | 月K[➖ 0]
[18:12:08] 885965 中俄贸易概念 | 日K[➖ 0] | 周K[➖ 78.0] | 月K[➖ 0]
[18:12:09] 885897 中芯国际概念 | 日K[➖ 13.6] | 周K[➖ 0] | 月K[➖ 0]
[18:12:09] 885591 中韩自贸区 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:12:19] 885741 中字头股票 | 日K[➖ 0] | 周K[➖ 76.0] | 月K[🔥 0]
[18:12:20] 885929 专精特新 | 日K[➖ 0] | 周K[➖ 48.8] | 月K[➖ 0]
[18:12:22] 885905 注册制次新股 | 日K[🔥 35.2] | 周K[➖ 58.0] | 月K[🔥 75.2]
[18:12:22] 885877 转基因 | 日K[➖ 0] | 周K[➖ 40.0] | 月K[➖ 34.0]
[18:12:31] 885663 证金持股 | 日K[➖ 0] | 周K[➖ 43.2] | 月K[➖ 0]
[18:12:32] 885742 摘帽 | 日K[➖ 0] | 周K[➖ 62.0] | 月K[➖ 0]
[18:12:36] 885760 装配式建筑 | 日K[➖ 0] | 周K[➖ 80.4] | 月K[➖ 0]
[18:12:36] 885580 足球概念 | 日K[➖ 0] | 周K[➖ 76.8] | 月K[➖ 0]
[18:12:44] 885764 自由贸易港 | 日K[➖ 0] | 周K[➖ 43.6] | 月K[➖ 0]
[18:12:50] 886037 6G概念 | 日K[➖ 0.8] | 周K[➖ 0] | 月K[➖ 0]
[18:12:51] 885556 5G | 日K[➖ 0] | 周K[➖ 44.0] | 月K[➖ 0]
[18:12:59] 886111 玻璃基板 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:13:00] 886110 2026中报预增 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:13:02] 886109 2026一季报预增 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:13:03] 886108 AI应用 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:13:11] 886105 雅下水电概念 | 日K[➖ 0] | 周K[➖ 79.2] | 月K[➖ 0]
[18:13:12] 886101 兵装重组概念 | 日K[➖ 34.0] | 周K[➖ 46.4] | 月K[➖ 0]
[18:13:14] 886100 DeepSeek概念 | 日K[➖ 0] | 周K[➖ 68.8] | 月K[➖ 0]
[18:13:15] 886099 AI智能体 | 日K[➖ 0] | 周K[➖ 86.0] | 月K[➖ 0]
[18:13:23] 886098 小红书概念 | 日K[➖ 0] | 周K[➖ 30.4] | 月K[➖ 0]
[18:13:24] 886096 同花顺新质50 | 日K[🔥 6.8] | 周K[➖ 28.4] | 月K[➖ 0]
[18:13:26] 886095 IP经济(谷子经济) | 日K[➖ 0] | 周K[➖ 83.6] | 月K[➖ 0]
[18:13:27] 886094 华为盘古 | 日K[➖ 0] | 周K[➖ 16.8] | 月K[➖ 0]
[18:13:28] 886093 华为数字能源 | 日K[➖ 2.8] | 周K[➖ 52.8] | 月K[➖ 0]
[18:13:35] 886091 华为手机 | 日K[➖ 0] | 周K[➖ 7.2] | 月K[➖ 0]
[18:13:36] 886090 智谱AI | 日K[➖ 0] | 周K[➖ 28.4] | 月K[➖ 0]
[18:13:38] 886087 房屋检测 | 日K[➖ 0] | 周K[➖ 81.6] | 月K[➖ 0]
[18:13:40] 886086 西部大开发 | 日K[➖ 0] | 周K[➖ 72.0] | 月K[➖ 0]
[18:13:42] 886085 AI眼镜 | 日K[➖ 0] | 周K[➖ 12.4] | 月K[➖ 0]
[18:13:47] 886082 同花顺果指数 | 日K[➖ 18.4] | 周K[➖ 0] | 月K[➖ 0]
[18:13:50] 886081 维生素 | 日K[➖ 0] | 周K[➖ 0] | 月K[➖ 0]
[18:13:52] 886080 财税数字化 | 日K[➖ 0] | 周K[➖ 87.6] | 月K[➖ 0]
[18:14:00] 881151 机场航运 | 日K[➖ 26.8] | 周K[➖ 69.6] | 月K[🔥 6.0]
[18:14:16] 886011 光热发电 | 日K[➖ 0] | 周K[➖ 82.0] | 月K[➖ 0]
[18:14:18] 886016 供销社 | 日K[➖ 0] | 周K[➖ 50.8] | 月K[➖ 35.2]
[18:14:23] 885939 海峡两岸 | 日K[➖ 0] | 周K[➖ 58.4] | 月K[➖ 0]
[18:14:32] 885933 NFT概念 | 日K[➖ 31.6] | 周K[➖ 39.2] | 月K[➖ 0]
[18:14:33] 885633 染料 | 日K[➖ 0] | 周K[➖ 74.4] | 月K[➖ 0]
[18:14:48] 885494 一带一路 | 日K[➖ 0] | 周K[➖ 75.6] | 月K[➖ 0]
[18:14:49] 885372 页岩气 | 日K[➖ 0] | 周K[➖ 83.6] | 月K[➖ 0]
[18:15:06] 885758 租售同权 | 日K[➖ 0] | 周K[➖ 61.2] | 月K[➖ 0]
[18:15:21] 885795 国产航母 | 日K[➖ 12.8] | 周K[➖ 76.0] | 月K[🔥 0]
[18:15:37] 885378 智慧城市 | 日K[➖ 0] | 周K[➖ 60.8] | 月K[➖ 0]
[18:15:41] 885586 职业教育 | 日K[➖ 0] | 周K[➖ 58.8] | 月K[➖ 0]
[18:15:45] 885573 猪肉 | 日K[➖ 0] | 周K[➖ 11.2] | 月K[➖ 16.4]
[09:51:55] 881121 半导体 | 日K[➖ 30.0] | 周K[➖] | 月K[➖]
[09:51:55] 881273 白酒 | 日K[➖ 13.6] | 周K[➖] | 月K[➖]
[09:51:57] 881131 白色家电 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:51:58] 881156 保险 | 日K[➖ 14.4] | 周K[➖] | 月K[➖]
[09:52:00] 881138 包装印刷 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:52:08] 881174 厨卫电器 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:52:08] 881281 电池 | 日K[➖ 6.8] | 周K[➖] | 月K[➖]
[09:52:11] 881277 电机 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:52:12] 881145 电力 | 日K[➖ 36.0] | 周K[➖] | 月K[➖]
[09:52:14] 881278 电网设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:52:20] 881283 多元金融 | 日K[➖ 24.4] | 周K[➖] | 月K[🔥]
[09:52:23] 881172 电子化学品 | 日K[🔥 16.4] | 周K[➖] | 月K[➖]
[09:52:29] 881280 风电设备 | 日K[🔥 38.4] | 周K[🔥] | 月K[🔥]
[09:52:32] 881167 非金属材料 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:52:43] 881268 工程机械 | 日K[➖ 2.4] | 周K[➖] | 月K[➖]
[09:52:46] 881169 贵金属 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:52:53] 881148 港口航运 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:52:57] 881149 公路铁路运输 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:00] 881112 钢铁 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:53:01] 881122 光学光电子 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:06] 881284 环保设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:13] 881181 环境治理 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:14] 881177 互联网电商 | 日K[➖ 11.2] | 周K[➖] | 月K[➖]
[09:53:15] 881132 黑色家电 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:16] 881264 化学纤维 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:53:19] 881108 化学原料 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:53:26] 881140 化学制药 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:27] 881109 化学制品 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:53:29] 881271 IT服务 | 日K[➖ 5.2] | 周K[➖] | 月K[🔥]
[09:53:29] 881151 机场航运 | 日K[➖ 29.6] | 周K[➖] | 月K[🔥]
[09:53:31] 881276 军工电子 | 日K[➖ 21.6] | 周K[➖] | 月K[🔥]
[09:54:47] 881121 半导体 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:54:49] 881273 白酒 | 日K[➖ 40.0] | 周K[➖] | 月K[➖]
[09:54:50] 881131 白色家电 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:54:50] 881156 保险 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:54:52] 881138 包装印刷 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:55:00] 881174 厨卫电器 | 日K[➖ 54.0] | 周K[➖] | 月K[➖]
[09:55:01] 881281 电池 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:55:02] 881277 电机 | 日K[🔥 0] | 周K[➖] | 月K[➖]
[09:55:02] 881145 电力 | 日K[➖ 16.4] | 周K[➖] | 月K[➖]
[09:55:04] 881278 电网设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:55:14] 881283 多元金融 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:55:15] 881172 电子化学品 | 日K[🔥 0] | 周K[➖] | 月K[➖]
[09:55:17] 881280 风电设备 | 日K[🔥 32.4] | 周K[➖] | 月K[🔥]
[09:55:17] 881153 房地产 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:55:17] 881167 非金属材料 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:11] 881121 半导体 | 日K[➖ 5.2] | 周K[➖] | 月K[➖]
[09:56:13] 881273 白酒 | 日K[➖ 40.0] | 周K[➖] | 月K[➖]
[09:56:14] 881131 白色家电 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:15] 881156 保险 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:16] 881138 包装印刷 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:24] 881174 厨卫电器 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:25] 881281 电池 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:26] 881277 电机 | 日K[🔥 0] | 周K[➖] | 月K[➖]
[09:56:27] 881145 电力 | 日K[➖ 16.4] | 周K[➖] | 月K[➖]
[09:56:28] 881278 电网设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:36] 881283 多元金融 | 日K[➖ 20.4] | 周K[➖] | 月K[➖]
[09:56:37] 881172 电子化学品 | 日K[🔥 0] | 周K[➖] | 月K[➖]
[09:56:38] 881153 房地产 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:56:39] 881280 风电设备 | 日K[🔥 32.4] | 周K[➖] | 月K[🔥]
[09:56:40] 881167 非金属材料 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:49] 881136 服装家纺 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:49] 881135 纺织制造 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:56:51] 881268 工程机械 | 日K[➖ 2.4] | 周K[➖] | 月K[➖]
[09:56:51] 881279 光伏设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:56:52] 881169 贵金属 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:57:01] 881269 轨交设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:02] 881148 港口航运 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:03] 881149 公路铁路运输 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:03] 881112 钢铁 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:57:05] 881122 光学光电子 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:14] 881284 环保设备 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:15] 881168 工业金属 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:17] 881177 互联网电商 | 日K[➖ 10.8] | 周K[➖] | 月K[➖]
[09:57:17] 881181 环境治理 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:17] 881132 黑色家电 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:29] 881108 化学原料 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:30] 881109 化学制品 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:30] 881140 化学制药 | 日K[➖ 0] | 周K[➖] | 月K[➖]
[09:57:30] 881271 IT服务 | 日K[➖ 7.6] | 周K[➖] | 月K[🔥]
[09:57:37] 881151 机场航运 | 日K[➖ 0] | 周K[➖] | 月K[🔥]
[09:57:43] 881276 军工电子 | 日K[➖ 0] | 周K[➖] | 月K[➖]
