=== 舰队并发量化战报 ===

--- 🚀 新一轮扫描启动: 08-13 11:48 ---
[12:03:49] 600478 科力远 | 分数:20.8 | ➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:03:51] 600479 千金药业 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:03:55] 600480 凌云股份 | 分数:48.0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:03:57] 600481 双良节能 | 分数:39.6 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:02] 600482 中国动力 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:04] 600483 福能股份 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:08] 600487 亨通光电 | 分数:72.8 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:10] 600488 津药药业 | 分数:14.8 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:15] 600489 XD中金黄 | 分数:0 | ➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:17] 600490 鹏欣资源 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:21] 600493 凤竹纺织 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖🟥➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:23] 600495 晋西车轴 | 分数:0 | ➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:28] 600497 驰宏锌锗 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:30] 600498 烽火通信 | 分数:74.8 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:35] 600500 中化国际 | 分数:58.4 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:36] 600501 航天晨光 | 分数:34.4 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
[12:04:41] 600502 安徽建工 | 分数:0 | ➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥➖➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥➖➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖🟥🟥➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖🟩➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
